obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_easy_noncoherent_t0022,22,120,formal_tps30,easy_noncoherent,0,22,,build_step11_input,0.0123598,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_easy_noncoherent_t0022,22,120,formal_tps30,easy_noncoherent,0,22,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_easy_noncoherent_t0022,22,120,formal_tps30,easy_noncoherent,0,22,,build_candidate_score_pack,1.1730199,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_low_snr_hard_t0022,22,120,formal_tps30,low_snr_hard,0,22,,build_step11_input,0.0073842,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_low_snr_hard_t0022,22,120,formal_tps30,low_snr_hard,0,22,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_low_snr_hard_t0022,22,120,formal_tps30,low_snr_hard,0,22,,build_candidate_score_pack,1.0598308,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_cache_boundary_center_t0022,22,120,formal_tps30,cache_boundary_center,0,22,,build_step11_input,0.0068028,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_cache_boundary_center_t0022,22,120,formal_tps30,cache_boundary_center,0,22,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_cache_boundary_center_t0022,22,120,formal_tps30,cache_boundary_center,0,22,,build_candidate_score_pack,1.2393862,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_hard_phase_t0022,22,120,formal_tps30,hard_phase,4,22,,build_step11_input,0.0071775,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_hard_phase_t0022,22,120,formal_tps30,hard_phase,4,22,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_hard_phase_t0022,22,120,formal_tps30,hard_phase,4,22,,build_candidate_score_pack,1.1747207,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_medium_beta_coherent_t0022,22,120,formal_tps30,medium_beta_coherent,4,22,,build_step11_input,0.0073339,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_medium_beta_coherent_t0022,22,120,formal_tps30,medium_beta_coherent,4,22,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_medium_beta_coherent_t0022,22,120,formal_tps30,medium_beta_coherent,4,22,,build_candidate_score_pack,1.1920958,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_easy_noncoherent_t0022,22,120,formal_tps30,easy_noncoherent,8,22,,build_step11_input,0.0084592,NaN,10,NaN,Step11.7 frontend-like input builder
