obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_weak_secondary_t0007,97,120,formal_tps30,weak_secondary,0,7,,build_step11_input,0.0086564,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_weak_secondary_t0007,97,120,formal_tps30,weak_secondary,0,7,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_weak_secondary_t0007,97,120,formal_tps30,weak_secondary,0,7,,build_candidate_score_pack,0.7720122,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_large_el_pair_t0007,97,120,formal_tps30,large_el_pair,0,7,,build_step11_input,0.0057463,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_large_el_pair_t0007,97,120,formal_tps30,large_el_pair,0,7,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_large_el_pair_t0007,97,120,formal_tps30,large_el_pair,0,7,,build_candidate_score_pack,0.7560273,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_strong_coherent_t0007,97,120,formal_tps30,strong_coherent,4,7,,build_step11_input,0.0062636,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_strong_coherent_t0007,97,120,formal_tps30,strong_coherent,4,7,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_strong_coherent_t0007,97,120,formal_tps30,strong_coherent,4,7,,build_candidate_score_pack,0.8029867,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_near_tie_close_sep_t0007,97,120,formal_tps30,near_tie_close_sep,4,7,,build_step11_input,0.0064212,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_near_tie_close_sep_t0007,97,120,formal_tps30,near_tie_close_sep,4,7,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_near_tie_close_sep_t0007,97,120,formal_tps30,near_tie_close_sep,4,7,,build_candidate_score_pack,0.8784766,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_low_margin_score_gap_t0007,97,120,formal_tps30,low_margin_score_gap,4,7,,build_step11_input,0.0068631,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_low_margin_score_gap_t0007,97,120,formal_tps30,low_margin_score_gap,4,7,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_low_margin_score_gap_t0007,97,120,formal_tps30,low_margin_score_gap,4,7,,build_candidate_score_pack,0.8803401,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_weak_secondary_t0007,97,120,formal_tps30,weak_secondary,8,7,,build_step11_input,0.0064297,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_weak_secondary_t0007,97,120,formal_tps30,weak_secondary,8,7,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_weak_secondary_t0007,97,120,formal_tps30,weak_secondary,8,7,,build_candidate_score_pack,0.8981466,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_large_el_pair_t0007,97,120,formal_tps30,large_el_pair,8,7,,build_step11_input,0.0072259,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_large_el_pair_t0007,97,120,formal_tps30,large_el_pair,8,7,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
