obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_strong_coherent_t0001,31,120,formal_tps30,strong_coherent,0,1,,build_step11_input,0.0669614,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_strong_coherent_t0001,31,120,formal_tps30,strong_coherent,0,1,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_strong_coherent_t0001,31,120,formal_tps30,strong_coherent,0,1,,build_candidate_score_pack,0.965757,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_near_tie_close_sep_t0001,31,120,formal_tps30,near_tie_close_sep,0,1,,build_step11_input,0.0139137,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_near_tie_close_sep_t0001,31,120,formal_tps30,near_tie_close_sep,0,1,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_near_tie_close_sep_t0001,31,120,formal_tps30,near_tie_close_sep,0,1,,build_candidate_score_pack,0.74897,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_low_margin_score_gap_t0001,31,120,formal_tps30,low_margin_score_gap,0,1,,build_step11_input,0.0098769,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_low_margin_score_gap_t0001,31,120,formal_tps30,low_margin_score_gap,0,1,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_low_margin_score_gap_t0001,31,120,formal_tps30,low_margin_score_gap,0,1,,build_candidate_score_pack,0.7474523,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_weak_secondary_t0001,31,120,formal_tps30,weak_secondary,4,1,,build_step11_input,0.0183977,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_weak_secondary_t0001,31,120,formal_tps30,weak_secondary,4,1,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_weak_secondary_t0001,31,120,formal_tps30,weak_secondary,4,1,,build_candidate_score_pack,0.8201242,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_large_el_pair_t0001,31,120,formal_tps30,large_el_pair,4,1,,build_step11_input,0.0233011,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_large_el_pair_t0001,31,120,formal_tps30,large_el_pair,4,1,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
