config_name,scenario_name,adaptive_policy_name,adaptive_confidence,adaptive_boundary_flag,failure_reason,row_id,config_id,seed_group_id,base_seed,trial_id,seed,az_center_bias_deg,el_center_bias_deg,truth_az1,truth_az2,truth_el1,truth_el2,true_orientation,fixed_success,adaptive_success,full_success,fixed_rmse,adaptive_rmse,full_rmse,fixed_num_pairs,adaptive_num_pairs,full_num_pairs,adaptive_vs_fixed_pair_count_ratio,fixed_full_grid_match,adaptive_full_grid_match,fixed_topK_miss,adaptive_topK_miss,fixed_boundary_hit,adaptive_boundary_hit,H_norm,gap_13,gap_17,boundary_risk,cond_risk,U_search,U_confidence,adaptive_topK,az_window_scale,el_window_scale
C05_easy_very_aggressive,hard_phase,EASY,high,,,371,5,3,20260611,11,20263622,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995955180562851,0.00396956587534115,0.00726853259831116,0,0.0443699076850879,0.025,0.35967679011827,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,372,5,3,20260611,12,20263623,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995388109753456,0.00352151069350061,0.00794372660976988,0,0.0427307558720042,0.025,0.359068527381711,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,373,5,3,20260611,13,20263624,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995943011039606,0.00398165657427685,0.00728204191823982,0,0.0443699076850879,0.025,0.359672530785134,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,374,5,3,20260611,14,20263625,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995417761246287,0.00353733121899722,0.00788916766269976,0,0.0427307558720042,0.025,0.359078905404202,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,375,5,3,20260611,15,20263626,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995960689123721,0.00394642500160138,0.0072651636966727,0,0.0443699076850879,0.025,0.359678718114574,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,376,5,3,20260611,16,20263627,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995489352616926,0.00356887660683497,0.00783771167775206,0,0.0427307558720042,0.025,0.359103962383925,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,377,5,3,20260611,17,20263628,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995981039964075,0.00395058381087474,0.00725941065455929,0,0.0443699076850879,0.025,0.359685840908698,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,378,5,3,20260611,18,20263629,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.99543828708381,0.00353129983319502,0.00789120913710825,0,0.0427307558720042,0.025,0.359086089447334,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,379,5,3,20260611,19,20263630,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995923746310222,0.00397382725637416,0.00729525786296135,0,0.0443699076850879,0.025,0.35966578812985,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,380,5,3,20260611,20,20263631,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995319727778161,0.00354001025374076,0.0079916929518467,0,0.0427307558720042,0.025,0.359044593690357,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,381,5,3,20260611,21,20263632,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995956306239196,0.00396678467721701,0.00726167777836099,0,0.0443699076850879,0.025,0.359677184104991,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,382,5,3,20260611,22,20263633,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995413981027966,0.00358433972745663,0.00791481994388626,0,0.0427307558720042,0.025,0.359077582327789,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,383,5,3,20260611,23,20263634,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995967310439168,0.00396728568982003,0.00726311073946525,0,0.0443699076850879,0.025,0.359681035574981,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,384,5,3,20260611,24,20263635,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.99537143951826,0.00355705454873299,0.00796250174131351,0,0.0427307558720042,0.025,0.359062692799392,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,385,5,3,20260611,25,20263636,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995961692021313,0.00396064638957657,0.00726562865863971,0,0.0443699076850879,0.025,0.359679069128732,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,386,5,3,20260611,26,20263637,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.99530781622283,0.00355225873757842,0.00801268529122413,0,0.0427307558720042,0.025,0.359040424645992,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,387,5,3,20260611,27,20263638,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995980260627673,0.00395340506194776,0.00725862428491311,0,0.0443699076850879,0.025,0.359685568140957,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,388,5,3,20260611,28,20263639,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995449598651261,0.00354477346489178,0.00788595629216454,0,0.0427307558720042,0.025,0.359090048495942,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,389,5,3,20260611,29,20263640,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18936,9729,131461,0.513783269961977,1,1,0,0,0,0,0.995947892438036,0.00400004023799597,0.00729601090165387,0,0.0443699076850879,0.025,0.359674239274584,1,0.6,0.6
C05_easy_very_aggressive,hard_phase,EASY,high,,,390,5,3,20260611,30,20263641,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.0561248608016083,0.0199499373432595,0.0561248608016083,18612,9729,131461,0.522727272727273,1,1,0,0,0,0,0.995423939080837,0.0035432703920364,0.00789732026015134,0,0.0427307558720042,0.025,0.359081067646294,1,0.6,0.6
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,391,5,3,20260611,1,20264612,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999315661377449,0.00129477279585458,0.00306767692323932,0,0.0469812488514907,0.394465894231508,0.503608060707099,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,392,5,3,20260611,2,20264613,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998931235527526,0.00122257399940485,0.00359592975304071,0,0.0658423460071179,0.410108966795616,0.514205352319343,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,393,5,3,20260611,3,20264614,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999316431820358,0.00129203887250432,0.00306969221666974,0,0.0469812488514907,0.395058244290731,0.503836157307972,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,394,5,3,20260611,4,20264615,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998916279561313,0.00124614710275166,0.00364923757339874,0,0.0658423460071179,0.405001461070475,0.512235692452268,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,395,5,3,20260611,5,20264616,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999324937686075,0.00129605832457705,0.0030613784995179,0,0.0469812488514907,0.394187363008306,0.503504180021578,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,396,5,3,20260611,6,20264617,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.99892531797097,0.00122119298215982,0.00359682389355805,0,0.0658423460071179,0.410408187198706,0.514318365944967,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,397,5,3,20260611,7,20264618,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999321206074159,0.00127933364434761,0.00305755640923843,0,0.0469812488514907,0.397811043724684,0.504896597309861,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,398,5,3,20260611,8,20264619,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998927856520245,0.00123657471830547,0.00361948333258421,0,0.0658423460071179,0.407075477700481,0.513037443091742,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,399,5,3,20260611,9,20264620,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999317271548496,0.00129809342615578,0.00307086948178515,0,0.0469812488514907,0.393746424332915,0.503331905075198,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,400,5,3,20260611,10,20264621,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998906808347123,0.00126947614516374,0.00368974315164187,0,0.0658423460071179,0.399946835214523,0.510288290659627,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,401,5,3,20260611,11,20264622,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999310338298786,0.00128437989334718,0.00308349373719734,0,0.0469812488514907,0.396717689774779,0.504472272838516,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,402,5,3,20260611,12,20264623,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998914852370875,0.0012562395135511,0.00364292685190327,0,0.0658423460071179,0.402814772063929,0.511394158702328,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,403,5,3,20260611,13,20264624,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999312589374719,0.00129372937886329,0.00307156598676368,0,0.0469812488514907,0.394691967912954,0.503693936922083,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,404,5,3,20260611,14,20264625,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998903945638635,0.00126789779437203,0.00370570853223271,0,0.0658423460071179,0.400288811219393,0.510418817944299,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,405,5,3,20260611,15,20264626,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999309588698649,0.00127767519879061,0.00307387861601862,0,0.0469812488514907,0.398170373595367,0.505030735024849,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,406,5,3,20260611,16,20264627,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998942805908509,0.00120955197024427,0.00352400742138946,0,0.0658423460071179,0.412930406447074,0.515294571049401,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,407,5,3,20260611,17,20264628,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999311056473947,0.00129045535927237,0.00307177294402267,0,0.0469812488514907,0.39540133882432,0.503966235372723,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,408,5,3,20260611,18,20264629,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998948675586488,0.00119138209438406,0.00353763855349363,0,0.0658423460071179,0.416867212883453,0.516810781758378,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,409,5,3,20260611,19,20264630,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999312470248964,0.00130954843427376,0.00306350920450283,0,0.0469812488514907,0.391264505907351,0.50237564061053,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,410,5,3,20260611,20,20264631,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998902007064233,0.00127843371007884,0.00369483669601567,0,0.0658423460071179,0.398006029482917,0.509540146467691,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,411,5,3,20260611,21,20264632,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999309185425624,0.00130333277473841,0.00307912250276034,0,0.0469812488514907,0.392611232140011,0.502892462550307,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,412,5,3,20260611,22,20264633,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998916581411907,0.00125152514913344,0.00365962385367057,0,0.0658423460071179,0.403836217687755,0.51178762756816,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,413,5,3,20260611,23,20264634,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999318610725892,0.00129563850467263,0.00307086283925805,0,0.0469812488514907,0.394278323987598,0.503536950577549,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,414,5,3,20260611,24,20264635,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998922661504841,0.00121703893171263,0.00359935475711907,0,0.0658423460071179,0.411308231462263,0.514663607052421,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,415,5,3,20260611,25,20264636,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999306490952153,0.00129349737070487,0.00310008324012086,0,0.0469812488514907,0.394742236347279,0.503711136487387,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,416,5,3,20260611,26,20264637,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998903572244469,0.0012742983808488,0.00369183814431618,0,0.0658423460071179,0.398902017482759,0.509885305049943,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,417,5,3,20260611,27,20264638,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999319344532985,0.00129234516255091,0.00306614270712172,0,0.0469812488514907,0.394991881447302,0.503811652586841,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,418,5,3,20260611,28,20264639,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998931495439544,0.0012209432841873,0.00358664700878414,0,0.0658423460071179,0.410462288426085,0.514341336223345,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,419,5,3,20260611,29,20264640,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,18513,18513,131461,1,1,1,0,0,0,0,0.999310936961052,0.0012852613780869,0.00307535949677272,0,0.0469812488514907,0.396526701414506,0.504399025308666,3,1,1
C05_easy_very_aggressive,weak_secondary,NORMAL,medium,,,420,5,3,20260611,30,20264641,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998936009956164,0.00121496199554327,0.00357061301072243,0,0.0658423460071179,0.411758234298959,0.514841357024498,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,421,5,3,20260611,1,20265612,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.999338428414374,0.00118029057249745,0.00303756862959851,0,0.0469812488514907,0.419270375958887,0.513156214449783,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,422,5,3,20260611,2,20265613,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998927114178598,0.00117939675762623,0.00360316760190271,0,0.0658423460071179,0.41946403584765,0.51780201332877,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,423,5,3,20260611,3,20265614,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.99932061087,0.00120941153490721,0.00306369282889852,0,0.0469812488514907,0.412960834103438,0.510723231441772,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,424,5,3,20260611,4,20265615,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998927506180231,0.00125941197368385,0.00366881752860766,0,0.0658423460071179,0.402127405701832,0.511134215857873,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,425,5,3,20260611,5,20265616,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.999344615989862,0.00113078423335462,0.00300831631501616,0,0.0469812488514907,0.429996749439832,0.517283908363106,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,426,5,3,20260611,6,20265617,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998935627181831,0.00122108746180583,0.00358698235625417,0,0.0658423460071179,0.410431049942071,0.514330767531601,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,427,5,3,20260611,7,20265618,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.999329537966025,0.00113680604303829,0.00303595712919944,0,0.0469812488514907,0.42869202400837,0.516776813581124,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,428,5,3,20260611,8,20265619,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998902170878495,0.00124731622381399,0.00363011301384927,0,0.0658423460071179,0.404748151506968,0.512133327658087,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,429,5,3,20260611,9,20265620,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.999326617195069,0.001203621512256,0.00306274152640703,0,0.0469812488514907,0.4142153390112,0.511207835543147,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,430,5,3,20260611,10,20265621,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998937918130991,0.00120164636429238,0.00357106305308108,0,0.0658423460071179,0.41464328773665,0.515951660823261,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,431,5,3,20260611,11,20265622,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.999346178348826,0.00112656615530532,0.00297655082967099,0,0.0469812488514907,0.430910666350514,0.517635961692852,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,432,5,3,20260611,12,20265623,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.99892634101858,0.00127776242969755,0.00364859753219507,0,0.0658423460071179,0.398151473565531,0.509604603383487,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,433,5,3,20260611,13,20265624,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.999341111393594,0.00121506534381785,0.00302376013237634,0,0.0469812488514907,0.411735842172799,0.510259255882477,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,434,5,3,20260611,14,20265625,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998913646405141,0.0012892408254642,0.0036593892593985,0,0.0658423460071179,0.395664487816091,0.508643627288229,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,435,5,3,20260611,15,20265626,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.9993191341675,0.00124848513445834,0.0031194124853165,0,0.0469812488514907,0.404494887534025,0.507466581299969,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,436,5,3,20260611,16,20265627,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998906193675282,0.00129985154869709,0.00363265104223109,0,0.0658423460071179,0.393365497782298,0.507756791896704,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,437,5,3,20260611,17,20265628,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.999340748126431,0.00126123908417173,0.00304197675680274,0,0.0469812488514907,0.401731531762792,0.506411317042813,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,438,5,3,20260611,18,20265629,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998942417545132,0.0012392763582023,0.00366837965338674,0,0.0658423460071179,0.406490122389501,0.512817402792384,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,439,5,3,20260611,19,20265630,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.999326137076503,0.00117243295415988,0.00305867015272391,0,0.0469812488514907,0.420972859932026,0.513806714009658,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,440,5,3,20260611,20,20265631,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998932284571799,0.00126413696924992,0.00366536236920525,0,0.0658423460071179,0.401103656662516,0.510742138664416,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,441,5,3,20260611,21,20265632,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.999316614099257,0.00120854716184727,0.0031106517228277,0,0.0469812488514907,0.413148114933092,0.51079386366034,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,442,5,3,20260611,22,20265633,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.998926114520688,0.00124058059866667,0.00365053247579015,0,0.0658423460071179,0.406207536955556,0.512703010028465,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,443,5,3,20260611,23,20265634,0,0,7.585,8.415,10.125,10.495,1,1,1,1,0.112026782512041,0.112026782512041,0.112026782512041,22770,22770,131461,1,1,1,0,0,0,0,0.999338745598104,0.00126791110965694,0.00304739983728295,0,0.0469812488514907,0.400285926240997,0.505854614034131,3,1,1
C05_easy_very_aggressive,low_snr_hard,NORMAL,medium,,,444,5,3,20260611,24,20265635,0,0,7.585,8.415,10.495,10.125,-1,1,1,1,0.100747208398049,0.100747208398049,0.100747208398049,18513,18513,131461,1,1,1,0,0,0,0,0.99891976333729,0.00123865822890794,0.00361002421669764,0,0.0658423460071179,0.40662405040328,0.512860984594169,3,1,1
